transcation_id,customer_id,Impression_viewed
39831,63376,6/28/2022
39832,63376,6/22/2022
39833,63376,6/11/2022
39834,63376,6/26/2022
39835,63376,6/15/2022
39836,63376,6/11/2022
39837,63376,6/14/2022
39838,63376,6/30/2022
39839,63376,6/8/2022
39840,63376,6/11/2022
39841,63376,6/14/2022
39842,63376,6/6/2022
39843,423470,6/21/2022
39844,423470,6/2/2022
39845,423470,6/27/2022
39846,423470,6/13/2022
39847,423470,6/29/2022
39848,423470,6/28/2022
39849,423470,6/13/2022
39850,423470,6/18/2022
39851,418250,6/18/2022
39852,418250,6/17/2022
39853,418250,6/12/2022
39854,357343,6/29/2022
39855,357343,6/4/2022
39856,357343,6/12/2022
39857,357343,6/23/2022
39858,357343,6/25/2022
39859,86101,6/13/2022
39860,86101,6/23/2022
39861,86101,6/17/2022
39862,86101,6/30/2022
39863,86101,6/13/2022
39864,204398,6/17/2022
39865,204398,6/22/2022
39866,204398,6/15/2022
39867,204398,6/28/2022
39868,204398,6/4/2022
39869,204398,6/5/2022
39870,85801,6/7/2022
39871,85801,6/19/2022
39872,85801,6/9/2022
39873,85801,6/20/2022
39874,85801,6/29/2022
39875,85801,6/2/2022
39876,85801,6/19/2022
39877,85801,6/24/2022
39878,85801,6/17/2022
39879,85801,6/18/2022
39880,249843,6/10/2022
39881,249843,6/5/2022
39882,249843,6/8/2022
39883,249843,6/6/2022
39884,249843,6/2/2022
39885,249843,6/12/2022
39886,249843,6/28/2022
39887,249843,6/29/2022
39888,249843,6/10/2022
39889,249843,6/5/2022
39890,249843,6/29/2022
39891,249843,6/22/2022
39892,249843,6/4/2022
39893,249843,6/5/2022
39894,249843,6/7/2022
39895,249843,6/2/2022
39896,249843,6/2/2022
39897,249843,6/5/2022
39898,249843,6/10/2022
39899,208033,6/4/2022
39900,208033,6/3/2022
39901,208033,6/9/2022
39902,208033,6/10/2022
39903,208033,6/6/2022
39904,208033,6/7/2022
39905,394556,6/8/2022
39906,394556,6/17/2022
39907,394556,7/1/2022
39908,394556,6/20/2022
39909,394556,6/20/2022
39910,394556,6/25/2022
39911,394556,6/6/2022
39912,394556,6/7/2022
39913,394556,6/12/2022
39914,394556,6/27/2022
39915,394556,6/19/2022
39916,394556,6/7/2022
39917,394556,6/5/2022
39918,394556,6/22/2022
39919,394556,6/2/2022
39920,394556,6/25/2022
39921,394556,6/4/2022
39922,394556,6/25/2022
39923,394556,6/13/2022
39924,423263,6/29/2022
39925,423263,6/30/2022
39926,423263,6/7/2022
39927,423263,6/24/2022
39928,423263,6/27/2022
39929,423263,6/25/2022
39930,423263,6/17/2022
39931,423263,6/14/2022
39932,423263,6/20/2022
39933,423263,6/10/2022
39934,423263,6/13/2022
39935,423263,6/4/2022
39936,423263,6/20/2022
39937,423263,6/14/2022
39938,423263,6/26/2022
39939,423263,6/15/2022
39940,423263,6/12/2022
39941,307308,6/17/2022
39942,307308,6/12/2022
39943,307308,6/8/2022
39944,307308,6/2/2022
39945,307308,6/5/2022
39946,307308,6/11/2022
39947,307308,6/5/2022
39948,307308,6/20/2022
39949,307308,6/14/2022
39950,307308,6/19/2022
39951,307308,6/9/2022
39952,250674,6/19/2022
39953,250674,6/17/2022
39954,250674,6/16/2022
39955,250674,6/15/2022
39956,250674,6/25/2022
39957,250674,6/14/2022
39958,250674,6/25/2022
39959,250674,6/13/2022
39960,250674,7/1/2022
39961,250674,6/7/2022
39962,250674,6/8/2022
39963,250674,6/10/2022
39964,250674,6/11/2022
39965,250674,6/15/2022
39966,339197,6/23/2022
39967,339197,6/27/2022
39968,339197,6/13/2022
39969,339197,6/10/2022
39970,192254,6/22/2022
39971,192254,6/9/2022
39972,192254,6/27/2022
39973,192254,6/8/2022
39974,192254,6/18/2022
39975,192254,6/26/2022
39976,47618,6/18/2022
39977,47618,6/24/2022
39978,47618,7/1/2022
39979,47618,6/30/2022
39980,47618,6/26/2022
39981,47618,6/20/2022
39982,47618,6/1/2022
39983,47618,6/19/2022
39984,47618,6/4/2022
39985,47618,6/23/2022
39986,329631,6/28/2022
39987,329631,6/1/2022
39988,329631,6/25/2022
39989,329631,6/14/2022
39990,329631,6/21/2022
39991,39116,7/1/2022
39992,39116,6/1/2022
39993,39116,6/4/2022
39994,39116,6/5/2022
39995,39116,6/18/2022
39996,39116,6/11/2022
39997,39116,6/28/2022
39998,39116,6/14/2022
39999,39116,6/17/2022
40000,39116,6/12/2022
40001,39116,6/13/2022
40002,39116,6/6/2022
40003,39116,6/16/2022
40004,39116,6/1/2022
40005,39116,6/12/2022
40006,39116,6/4/2022
40007,39116,6/19/2022
40008,156279,6/2/2022
40009,156279,6/12/2022
40010,156279,6/17/2022
40011,156279,6/12/2022
40012,156279,6/16/2022
40013,156279,6/25/2022
40014,156279,6/14/2022
40015,156279,6/11/2022
40016,156279,6/2/2022
40017,156279,6/14/2022
40018,156279,6/26/2022
40019,156279,6/13/2022
40020,156279,6/30/2022
40021,156279,6/14/2022
40022,156279,6/10/2022
40023,156279,6/22/2022
40024,156279,6/30/2022
40025,200390,6/18/2022
40026,200390,6/22/2022
40027,200390,6/12/2022
40028,200390,6/26/2022
40029,200390,6/16/2022
40030,200390,6/3/2022
40031,200390,6/5/2022
40032,200390,6/11/2022
40033,200390,6/13/2022
40034,200390,6/14/2022
40035,200390,6/9/2022
40036,200390,6/10/2022
40037,200390,6/26/2022
40038,200390,6/15/2022
40039,200390,6/1/2022
40040,200390,6/21/2022
40041,200390,6/29/2022
40042,200390,6/21/2022
40043,407150,6/17/2022
40044,12863,6/10/2022
40045,12863,6/1/2022
40046,12863,6/11/2022
40047,12863,6/3/2022
40048,12863,6/5/2022
40049,12863,6/21/2022
40050,12863,6/8/2022
40051,335219,6/24/2022
40052,335219,6/26/2022
40053,335219,6/29/2022
40054,335219,6/21/2022
40055,335219,6/27/2022
40056,335219,6/11/2022
40057,335219,6/17/2022
40058,335219,6/26/2022
40059,335219,6/3/2022
40060,335219,6/15/2022
40061,335219,6/20/2022
40062,335219,6/26/2022
40063,335219,6/3/2022
40064,151,6/29/2022
40065,151,6/12/2022
40066,151,6/21/2022
40067,151,6/29/2022
40068,151,6/24/2022
40069,151,6/29/2022
40070,347962,6/13/2022
40071,347962,6/15/2022
40072,347962,6/1/2022
40073,347962,6/5/2022
40074,347962,6/2/2022
40075,347962,6/18/2022
40076,347962,6/7/2022
40077,347962,6/2/2022
40078,428504,6/19/2022
40079,428504,6/5/2022
40080,428504,6/7/2022
40081,428504,6/30/2022
40082,428504,6/7/2022
40083,428504,6/6/2022
40084,428504,6/27/2022
40085,428504,6/19/2022
40086,428504,6/14/2022
40087,428920,6/18/2022
40088,428920,6/17/2022
40089,428920,6/5/2022
40090,415548,6/3/2022
40091,415548,6/12/2022
40092,415548,6/15/2022
40093,415548,6/11/2022
40094,415548,6/20/2022
40095,415548,6/22/2022
40096,415548,6/14/2022
40097,415548,6/29/2022
40098,415548,6/26/2022
40099,415548,6/27/2022
40100,29563,6/10/2022
40101,29563,6/9/2022
40102,29563,6/7/2022
40103,29563,6/30/2022
40104,29563,6/7/2022
40105,71626,6/11/2022
40106,71626,6/9/2022
40107,71626,6/28/2022
40108,71626,6/15/2022
40109,71626,6/25/2022
40110,71626,6/14/2022
40111,71626,6/29/2022
40112,71626,6/18/2022
40113,71626,6/12/2022
40114,71626,6/9/2022
40115,71626,7/1/2022
40116,71626,6/11/2022
40117,71626,6/29/2022
40118,38177,7/1/2022
40119,38177,6/17/2022
40120,38177,6/19/2022
40121,38177,6/19/2022
40122,38177,6/28/2022
40123,38177,6/8/2022
40124,38177,6/26/2022
40125,38177,6/19/2022
40126,38177,6/18/2022
40127,38177,6/9/2022
40128,38177,6/22/2022
40129,38177,6/10/2022
40130,38177,6/21/2022
40131,38177,6/25/2022
40132,38177,6/16/2022
40133,38177,6/29/2022
40134,38177,6/8/2022
40135,38177,6/8/2022
40136,38177,6/9/2022
40137,38177,6/18/2022
40138,244163,6/1/2022
40139,244163,6/30/2022
40140,244163,6/15/2022
40141,244163,6/25/2022
40142,244163,6/3/2022
40143,244163,6/30/2022
40144,244163,6/28/2022
40145,244163,6/20/2022
40146,244163,6/17/2022
40147,244163,7/1/2022
40148,244163,6/4/2022
40149,244163,6/27/2022
40150,244163,6/15/2022
40151,244163,6/12/2022
40152,244163,6/5/2022
40153,244163,6/26/2022
40154,244163,6/22/2022
40155,244163,7/1/2022
40156,244163,6/4/2022
40157,247958,6/10/2022
40158,247958,6/21/2022
40159,247958,6/20/2022
40160,247958,6/5/2022
40161,247958,6/29/2022
40162,247958,6/3/2022
40163,247958,6/4/2022
40164,247958,6/8/2022
40165,247958,6/6/2022
40166,247958,6/20/2022
40167,247958,6/2/2022
40168,388259,6/7/2022
40169,388259,6/17/2022
40170,388259,6/1/2022
40171,388259,6/22/2022
40172,388259,6/28/2022
40173,333223,6/1/2022
40174,333223,6/23/2022
40175,333223,6/21/2022
40176,333223,6/14/2022
40177,333223,6/19/2022
40178,333223,6/9/2022
40179,333223,6/20/2022
40180,333223,6/29/2022
40181,333223,6/5/2022
40182,333223,6/2/2022
40183,333223,6/21/2022
40184,333223,6/16/2022
40185,333223,6/15/2022
40186,333223,6/3/2022
40187,333223,6/22/2022
40188,333223,6/21/2022
40189,333223,6/11/2022
40190,475607,6/5/2022
40191,475607,6/30/2022
40192,475607,6/22/2022
40193,475607,6/27/2022
40194,475607,6/6/2022
40195,475607,6/27/2022
40196,475607,6/29/2022
40197,475607,6/14/2022
40198,475607,6/24/2022
40199,142387,6/12/2022
40200,142387,6/5/2022
40201,142387,6/12/2022
40202,142387,6/10/2022
40203,142387,6/5/2022
40204,142387,6/20/2022
40205,142387,6/24/2022
40206,103858,6/15/2022
40207,103858,6/29/2022
40208,103858,6/22/2022
40209,103858,6/15/2022
40210,103858,6/1/2022
40211,103858,6/30/2022
40212,103858,6/29/2022
40213,103858,6/15/2022
40214,103858,6/22/2022
40215,103858,6/5/2022
40216,103858,6/18/2022
40217,103858,6/8/2022
40218,103858,6/6/2022
40219,103858,6/20/2022
40220,103858,6/1/2022
40221,103858,6/13/2022
40222,336255,6/7/2022
40223,336255,6/27/2022
40224,336255,6/28/2022
40225,167172,6/25/2022
40226,167172,6/22/2022
40227,167172,6/21/2022
40228,167172,6/18/2022
40229,167172,6/4/2022
40230,167172,6/6/2022
40231,167172,6/14/2022
40232,167172,6/7/2022
40233,167172,6/29/2022
40234,371380,6/9/2022
40235,371380,6/9/2022
40236,371380,6/17/2022
40237,371380,6/25/2022
40238,371380,6/3/2022
40239,371380,6/23/2022
40240,371380,6/21/2022
40241,371380,6/25/2022
40242,222546,6/17/2022
40243,222546,6/3/2022
40244,222546,6/1/2022
40245,222546,6/23/2022
40246,222546,6/7/2022
40247,222546,6/27/2022
40248,222546,6/10/2022
40249,222546,6/18/2022
40250,222546,6/6/2022
40251,222546,6/16/2022
40252,222546,6/2/2022
40253,376519,6/29/2022
40254,376519,7/1/2022
40255,376519,6/25/2022
40256,376519,6/26/2022
40257,376519,6/26/2022
40258,376519,7/1/2022
40259,376519,6/28/2022
40260,471243,6/10/2022
40261,471243,6/16/2022
40262,471243,6/8/2022
40263,471243,6/21/2022
40264,457200,6/28/2022
40265,457200,6/23/2022
40266,457200,6/22/2022
40267,457200,7/1/2022
40268,457200,6/18/2022
40269,457200,6/13/2022
40270,457200,6/15/2022
40271,457200,7/1/2022
40272,457200,6/22/2022
40273,457200,6/4/2022
40274,457200,6/18/2022
40275,247648,6/14/2022
40276,247648,6/13/2022
40277,247648,6/15/2022
40278,247648,6/6/2022
40279,247648,6/9/2022
40280,247648,6/11/2022
40281,487879,6/30/2022
40282,487879,6/8/2022
40283,487879,6/2/2022
40284,216123,6/4/2022
40285,216123,6/18/2022
40286,216123,6/30/2022
40287,309680,6/15/2022
40288,276300,6/9/2022
40289,276300,6/9/2022
40290,276300,6/8/2022
40291,276300,6/29/2022
40292,276300,6/4/2022
40293,276300,6/27/2022
40294,276300,6/14/2022
40295,276300,6/21/2022
40296,276300,6/5/2022
40297,378492,6/27/2022
40298,378492,6/24/2022
40299,378492,6/20/2022
40300,378492,6/30/2022
40301,378492,6/8/2022
40302,378492,6/17/2022
40303,378492,6/11/2022
40304,378492,6/20/2022
40305,378492,6/13/2022
40306,378492,6/21/2022
40307,378492,6/1/2022
40308,378492,6/23/2022
40309,378492,6/9/2022
40310,376824,6/6/2022
40311,253252,6/11/2022
40312,253252,6/11/2022
40313,273316,6/26/2022
40314,273316,6/23/2022
40315,273316,6/2/2022
40316,117879,6/21/2022
40317,276715,6/14/2022
40318,276715,6/10/2022
40319,276715,6/26/2022
40320,276715,6/25/2022
40321,484850,6/24/2022
40322,484850,6/14/2022
40323,484850,6/8/2022
40324,484850,6/18/2022
40325,484850,6/25/2022
40326,484850,6/19/2022
40327,484850,6/7/2022
40328,484850,6/6/2022
40329,484850,6/15/2022
40330,484850,6/20/2022
40331,484850,6/28/2022
40332,462124,6/10/2022
40333,462124,6/3/2022
40334,288572,6/14/2022
40335,288572,7/1/2022
40336,463129,6/3/2022
40337,463129,6/12/2022
40338,463129,6/29/2022
40339,463129,6/11/2022
40340,463129,6/13/2022
40341,463129,6/20/2022
40342,372302,6/26/2022
40343,372302,6/22/2022
40344,372302,6/1/2022
40345,372302,7/1/2022
40346,372302,6/26/2022
40347,372302,6/11/2022
40348,372302,6/22/2022
40349,372302,6/22/2022
40350,372302,6/14/2022
40351,372302,6/8/2022
40352,372302,6/8/2022
40353,372302,6/8/2022
40354,372302,6/27/2022
40355,372302,6/12/2022
40356,372302,6/9/2022
40357,372302,6/13/2022
40358,372302,6/18/2022
40359,372302,6/5/2022
40360,415036,6/16/2022
40361,415036,6/16/2022
40362,415036,6/27/2022
40363,415036,6/6/2022
40364,415036,6/7/2022
40365,415036,6/21/2022
40366,415036,6/15/2022
40367,415036,6/20/2022
40368,415036,6/13/2022
40369,415036,6/2/2022
40370,415036,6/26/2022
40371,39434,6/13/2022
40372,39434,6/4/2022
40373,39434,6/6/2022
40374,39434,6/7/2022
40375,39434,6/1/2022
40376,232953,6/5/2022
40377,232953,6/3/2022
40378,232953,6/12/2022
40379,232953,6/7/2022
40380,232953,6/23/2022
40381,232953,6/10/2022
40382,232953,6/12/2022
40383,232953,6/6/2022
40384,232953,6/28/2022
40385,287233,7/1/2022
40386,287233,6/13/2022
40387,287233,6/2/2022
40388,287233,6/17/2022
40389,287233,6/1/2022
40390,287233,6/2/2022
40391,287233,6/23/2022
40392,287233,6/22/2022
40393,287233,6/14/2022
40394,287233,6/21/2022
40395,287233,6/12/2022
40396,287233,6/17/2022
40397,287233,6/16/2022
40398,287233,6/4/2022
40399,407967,6/9/2022
40400,407967,6/6/2022
40401,407967,6/11/2022
40402,407967,6/25/2022
40403,407967,6/10/2022
40404,407967,6/13/2022
40405,407967,6/4/2022
40406,407967,7/1/2022
40407,407967,7/1/2022
40408,407967,6/29/2022
40409,407967,6/3/2022
40410,407967,6/9/2022
40411,407967,6/7/2022
40412,407967,7/1/2022
40413,407967,6/25/2022
40414,407967,6/6/2022
40415,407967,6/8/2022
40416,247741,6/25/2022
40417,247741,6/8/2022
40418,247741,6/24/2022
40419,247741,6/30/2022
40420,247741,6/22/2022
40421,247741,6/25/2022
40422,247741,6/1/2022
40423,247741,7/1/2022
40424,247741,6/1/2022
40425,247741,6/19/2022
40426,247741,6/28/2022
40427,247741,6/6/2022
40428,247741,6/25/2022
40429,247741,6/19/2022
40430,247741,6/30/2022
40431,247741,6/4/2022
40432,247741,6/8/2022
40433,247741,6/8/2022
40434,247741,6/23/2022
40435,247741,6/30/2022
40436,246222,6/9/2022
40437,246222,6/1/2022
40438,246222,6/8/2022
40439,246222,6/17/2022
40440,246222,6/27/2022
40441,246222,6/20/2022
40442,246222,6/13/2022
40443,246222,6/26/2022
40444,246222,6/28/2022
40445,246222,6/12/2022
40446,246222,6/14/2022
40447,246222,6/24/2022
40448,222241,6/19/2022
40449,222241,6/6/2022
40450,222241,6/5/2022
40451,222241,6/20/2022
40452,222241,6/24/2022
40453,222241,6/20/2022
40454,222241,6/16/2022
40455,222241,6/17/2022
40456,222241,6/25/2022
40457,222241,6/12/2022
40458,222241,6/13/2022
40459,222241,6/28/2022
40460,222241,6/24/2022
40461,304649,6/17/2022
40462,304649,6/29/2022
40463,304649,6/17/2022
40464,304649,6/11/2022
40465,304649,6/24/2022
40466,304649,6/23/2022
40467,304649,7/1/2022
40468,304649,6/13/2022
40469,304649,6/12/2022
40470,304649,6/28/2022
40471,304649,6/14/2022
40472,304649,6/8/2022
40473,304649,6/5/2022
40474,304649,6/28/2022
40475,304649,7/1/2022
40476,304649,6/14/2022
40477,304649,6/3/2022
40478,371274,6/23/2022
40479,371274,6/24/2022
40480,371274,6/2/2022
40481,371274,6/10/2022
40482,371274,6/11/2022
40483,371274,6/20/2022
40484,371274,6/1/2022
40485,371274,6/4/2022
40486,371274,6/11/2022
40487,371274,6/13/2022
40488,371274,6/25/2022
40489,371274,6/7/2022
40490,371274,6/18/2022
40491,371274,6/6/2022
40492,371274,6/23/2022
40493,371274,6/23/2022
40494,371274,6/11/2022
40495,377920,7/1/2022
40496,377920,6/11/2022
40497,377920,6/26/2022
40498,377920,6/8/2022
40499,377920,7/1/2022
40500,313384,6/9/2022
40501,313384,6/2/2022
40502,313384,6/1/2022
40503,313384,6/26/2022
40504,313384,6/7/2022
40505,313384,6/28/2022
40506,313384,6/11/2022
40507,313384,6/10/2022
40508,313384,6/12/2022
40509,313384,6/25/2022
40510,313384,6/26/2022
40511,313384,6/28/2022
40512,313122,6/8/2022
40513,313122,6/22/2022
40514,313122,6/2/2022
40515,313122,6/18/2022
40516,313122,6/9/2022
40517,313122,6/23/2022
40518,313122,6/10/2022
40519,313122,6/27/2022
40520,313122,6/15/2022
40521,313122,6/9/2022
40522,313122,6/19/2022
40523,313122,6/22/2022
40524,313122,6/21/2022
40525,313122,6/5/2022
40526,313122,6/8/2022
40527,313122,6/21/2022
40528,156416,6/4/2022
40529,403010,6/12/2022
40530,403010,6/8/2022
40531,403010,6/21/2022
40532,403010,6/11/2022
40533,403010,6/20/2022
40534,403010,6/27/2022
40535,403010,6/15/2022
40536,403010,6/21/2022
40537,403010,6/25/2022
40538,403010,6/15/2022
40539,403010,6/9/2022
40540,403010,6/15/2022
40541,403010,6/30/2022
40542,403010,6/17/2022
40543,403010,6/12/2022
40544,403010,6/11/2022
40545,403010,6/13/2022
40546,403010,6/29/2022
40547,403010,6/2/2022
40548,403010,6/4/2022
40549,475936,6/29/2022
40550,475936,6/9/2022
40551,475936,6/30/2022
40552,475936,6/27/2022
40553,475936,6/28/2022
40554,475936,6/27/2022
40555,475936,6/16/2022
40556,475936,6/17/2022
40557,475936,6/5/2022
40558,475936,6/25/2022
40559,475936,6/18/2022
40560,475936,6/28/2022
40561,475936,6/16/2022
40562,475936,6/11/2022
40563,475936,6/12/2022
40564,475936,6/8/2022
40565,475936,6/25/2022
40566,475936,6/27/2022
40567,306640,6/30/2022
40568,306640,6/19/2022
40569,306640,6/10/2022
40570,306640,6/28/2022
40571,306640,6/11/2022
40572,306640,6/5/2022
40573,306640,6/19/2022
40574,430897,6/25/2022
40575,430897,6/7/2022
40576,430897,6/6/2022
40577,430897,6/15/2022
40578,430897,6/22/2022
40579,430897,6/17/2022
40580,430897,6/25/2022
40581,430897,6/2/2022
40582,430897,6/21/2022
40583,430897,6/2/2022
40584,430897,6/26/2022
40585,430897,6/8/2022
40586,430897,6/7/2022
40587,430897,7/1/2022
40588,430897,7/1/2022
40589,430897,6/3/2022
40590,430897,6/15/2022
40591,430897,6/8/2022
40592,425731,6/29/2022
40593,425731,7/1/2022
40594,425731,6/25/2022
40595,425731,6/16/2022
40596,425731,6/24/2022
40597,425731,6/4/2022
40598,425731,6/7/2022
40599,425731,6/12/2022
40600,425731,6/5/2022
40601,425731,6/26/2022
40602,425731,6/18/2022
40603,425731,6/10/2022
40604,425731,6/29/2022
40605,425731,6/26/2022
40606,425731,6/30/2022
40607,425731,6/4/2022
40608,95241,6/21/2022
40609,95241,6/16/2022
40610,95241,6/23/2022
40611,95241,6/18/2022
40612,95241,6/15/2022
40613,95241,7/1/2022
40614,95241,6/30/2022
40615,95241,6/3/2022
40616,221181,6/21/2022
40617,221181,6/3/2022
40618,221181,6/30/2022
40619,3030,6/11/2022
40620,3030,6/20/2022
40621,3030,6/22/2022
40622,3030,6/27/2022
40623,3030,6/1/2022
40624,3030,6/17/2022
40625,3030,6/29/2022
40626,3030,6/23/2022
40627,101806,6/9/2022
40628,101806,6/22/2022
40629,101806,6/21/2022
40630,101806,6/23/2022
40631,291742,6/9/2022
40632,291742,6/29/2022
40633,291742,6/25/2022
40634,291742,6/15/2022
40635,291742,6/16/2022
40636,291742,6/18/2022
40637,291742,6/17/2022
40638,291742,6/23/2022
40639,291742,6/6/2022
40640,291742,6/5/2022
40641,291742,6/28/2022
40642,291742,6/7/2022
40643,198722,6/19/2022
40644,198722,6/22/2022
40645,423424,6/14/2022
40646,423424,6/17/2022
40647,423424,6/6/2022
40648,423424,6/21/2022
40649,423424,6/21/2022
40650,423424,6/6/2022
40651,423424,6/16/2022
40652,423424,6/4/2022
40653,423424,6/26/2022
40654,423424,6/11/2022
40655,423424,6/10/2022
40656,423424,6/26/2022
40657,423424,6/9/2022
40658,423424,6/14/2022
40659,423424,6/5/2022
40660,423424,6/5/2022
40661,423424,6/11/2022
40662,423424,6/29/2022
40663,423424,6/22/2022
40664,423424,6/15/2022
40665,310881,6/12/2022
40666,310881,6/20/2022
40667,310881,6/4/2022
40668,310881,6/21/2022
40669,310881,7/1/2022
40670,310881,6/19/2022
40671,310881,6/26/2022
40672,310881,6/4/2022
40673,310881,6/22/2022
40674,310881,6/5/2022
40675,310881,6/22/2022
40676,310881,6/16/2022
40677,310881,6/13/2022
40678,57554,6/9/2022
40679,57554,6/20/2022
40680,57554,6/24/2022
40681,57554,6/10/2022
40682,57554,6/1/2022
40683,57554,6/28/2022
40684,57554,6/27/2022
40685,57554,6/20/2022
40686,57554,6/26/2022
40687,57554,6/14/2022
40688,57554,6/11/2022
40689,57554,6/23/2022
40690,57554,6/6/2022
40691,57554,6/7/2022
40692,57554,6/6/2022
40693,388376,6/29/2022
40694,388376,6/2/2022
40695,388376,6/13/2022
40696,471056,6/17/2022
40697,471056,6/18/2022
40698,471056,6/7/2022
40699,471056,6/7/2022
40700,57859,6/16/2022
40701,57859,6/29/2022
40702,57859,6/16/2022
40703,57859,6/22/2022
40704,57859,6/1/2022
40705,281162,6/5/2022
40706,281162,6/14/2022
40707,281162,6/22/2022
40708,281162,6/3/2022
40709,281162,6/6/2022
40710,281162,6/23/2022
40711,281162,6/10/2022
40712,281162,6/1/2022
40713,281162,6/3/2022
40714,281162,6/26/2022
40715,281162,6/12/2022
40716,281162,6/21/2022
40717,281162,7/1/2022
40718,281162,7/1/2022
40719,281162,6/4/2022
40720,253953,7/1/2022
40721,253953,6/4/2022
40722,253953,6/28/2022
40723,253953,6/27/2022
40724,253953,6/25/2022
40725,454882,6/10/2022
40726,454882,6/14/2022
40727,454882,6/10/2022
40728,454882,6/13/2022
40729,454882,6/29/2022
40730,454882,6/6/2022
40731,454882,7/1/2022
40732,454882,6/27/2022
40733,454882,6/17/2022
40734,454882,6/7/2022
40735,454882,6/15/2022
40736,454882,6/26/2022
40737,454882,6/14/2022
40738,454882,6/19/2022
40739,454882,6/22/2022
40740,446774,6/2/2022
40741,446774,6/19/2022
40742,446774,6/1/2022
40743,446774,6/27/2022
40744,446774,6/7/2022
40745,446774,6/25/2022
40746,446774,6/2/2022
40747,446774,6/17/2022
40748,446774,6/8/2022
40749,446774,6/13/2022
40750,63290,6/23/2022
40751,63290,6/22/2022
40752,63290,6/19/2022
40753,63290,6/2/2022
40754,63290,6/26/2022
40755,63290,6/20/2022
40756,63290,6/22/2022
40757,63290,7/1/2022
40758,63290,6/16/2022
40759,63290,6/11/2022
40760,63290,6/13/2022
40761,63290,6/19/2022
40762,63290,6/26/2022
40763,189289,6/22/2022
40764,189289,6/19/2022
40765,189289,6/28/2022
40766,189289,6/8/2022
40767,189289,6/12/2022
40768,189289,6/11/2022
40769,189289,7/1/2022
40770,189289,6/16/2022
40771,189289,6/12/2022
40772,189289,6/25/2022
40773,189289,6/24/2022
40774,189289,6/7/2022
40775,189289,6/6/2022
40776,189289,6/23/2022
40777,189289,6/24/2022
40778,189289,6/14/2022
40779,189289,6/5/2022
40780,189289,6/26/2022
40781,189289,6/20/2022
40782,248153,6/19/2022
40783,248153,6/2/2022
40784,248153,6/26/2022
40785,248153,6/17/2022
40786,248153,6/17/2022
40787,248153,6/25/2022
40788,248153,6/5/2022
40789,248153,6/24/2022
40790,248153,6/26/2022
40791,248153,6/12/2022
40792,248153,6/4/2022
40793,248153,6/8/2022
40794,248153,6/16/2022
40795,248153,7/1/2022
40796,248153,6/11/2022
40797,248153,6/3/2022
40798,425103,6/23/2022
40799,425103,6/21/2022
40800,425103,6/18/2022
40801,425103,6/13/2022
40802,425103,6/13/2022
40803,425103,6/13/2022
40804,425103,6/11/2022
40805,425103,6/13/2022
40806,425103,6/13/2022
40807,425103,6/28/2022
40808,425103,6/1/2022
40809,425103,6/21/2022
40810,425103,6/6/2022
40811,425103,6/15/2022
40812,425103,6/24/2022
40813,365753,6/5/2022
40814,365753,6/15/2022
40815,365753,6/5/2022
40816,365753,6/12/2022
40817,365753,6/23/2022
40818,365753,6/2/2022
40819,365753,6/9/2022
40820,365753,6/6/2022
40821,365753,6/9/2022
40822,365753,6/21/2022
40823,365753,6/6/2022
40824,365753,6/17/2022
40825,365753,6/3/2022
40826,365753,6/4/2022
40827,365753,6/17/2022
40828,365753,6/11/2022
40829,365753,6/28/2022
40830,365753,7/1/2022
40831,365753,6/5/2022
40832,415164,6/14/2022
40833,415164,6/21/2022
40834,415164,6/23/2022
40835,415164,6/17/2022
40836,415164,6/19/2022
40837,415164,6/24/2022
40838,415164,6/9/2022
40839,45833,6/15/2022
40840,45833,6/17/2022
40841,417782,6/30/2022
40842,52467,6/9/2022
40843,52467,6/29/2022
40844,52467,6/24/2022
40845,52467,6/25/2022
40846,52467,6/1/2022
40847,52467,6/30/2022
40848,52467,6/25/2022
40849,52467,6/22/2022
40850,52467,6/15/2022
40851,52467,6/19/2022
40852,52467,6/7/2022
40853,398476,6/1/2022
40854,398476,6/18/2022
40855,407444,6/21/2022
40856,407444,6/29/2022
40857,407444,6/24/2022
40858,407444,6/12/2022
40859,478766,6/20/2022
40860,478766,6/4/2022
40861,478766,6/9/2022
40862,478766,6/21/2022
40863,478766,6/15/2022
40864,478766,6/10/2022
40865,478766,6/5/2022
40866,478766,6/8/2022
40867,478766,6/23/2022
40868,478766,6/18/2022
40869,478766,6/30/2022
40870,478766,6/11/2022
40871,478766,6/18/2022
40872,478766,6/23/2022
40873,478766,6/6/2022
40874,216615,6/28/2022
40875,216615,6/17/2022
40876,216615,6/7/2022
40877,216615,6/2/2022
40878,216615,6/17/2022
40879,216615,6/21/2022
40880,216615,6/3/2022
40881,216615,6/15/2022
40882,216615,6/2/2022
40883,216615,6/3/2022
40884,216615,6/29/2022
40885,216615,6/14/2022
40886,216615,6/17/2022
40887,216615,6/30/2022
40888,216615,6/24/2022
40889,216615,6/17/2022
40890,216615,6/6/2022
40891,298760,6/26/2022
40892,479500,6/14/2022
40893,479500,6/28/2022
40894,479500,6/28/2022
40895,479500,6/21/2022
40896,479500,6/8/2022
40897,479500,6/24/2022
40898,479500,6/23/2022
40899,479500,6/6/2022
40900,479500,6/19/2022
40901,479500,6/20/2022
40902,479500,6/13/2022
40903,479500,6/16/2022
40904,479500,6/22/2022
40905,479500,6/30/2022
